0,1,2,3
58.53029569216045,0.0,0.0,0.0
68.46016672540463,0.0,0.0,0.0
0.0,281.64753336760884,0.0,0.0
66.56306749774822,0.0,0.0,0.0
68.47761181573766,0.0,0.0,0.0
133.76621502750922,0.0,0.0,0.0
0.0,244.62830978840512,0.0,0.0
0.0,309.0820916539205,0.0,0.0
66.79618669008299,0.0,0.0,0.0
58.148232428108315,0.0,0.0,0.0
59.61853473507773,0.0,0.0,0.0
63.56238522867834,0.0,0.0,0.0
0.0,0.0,255.86342642035683,0.0
60.803939391269616,0.0,0.0,0.0
0.0,0.0,262.73720057295645,0.0
0.0,0.0,0.0,704.5310722002325
0.0,0.0,197.1925985787084,0.0
56.48314751720264,0.0,0.0,0.0
68.61125623514036,0.0,0.0,0.0
0.0,490.6572992802072,0.0,0.0
57.87921170948943,0.0,0.0,0.0
0.0,0.0,197.10869576104568,0.0
57.612336475810714,0.0,0.0,0.0
61.335777957671795,0.0,0.0,0.0
0.0,316.4830870027552,0.0,0.0
55.248142397295545,0.0,0.0,0.0
0.0,223.05235263604334,0.0,0.0
0.0,219.46225116056624,0.0,0.0
0.0,335.7095141860063,0.0,0.0
57.06962718273361,0.0,0.0,0.0
56.43144787767594,0.0,0.0,0.0
52.54118249908477,0.0,0.0,0.0
0.0,222.989750183063,0.0,0.0
0.0,252.72120864317552,0.0,0.0
0.0,0.0,0.0,1274.570753778827
53.05841923168975,0.0,0.0,0.0
0.0,309.42517908106714,0.0,0.0
64.8137761684384,0.0,0.0,0.0
0.0,0.0,348.1240504776839,0.0
75.44834703238692,0.0,0.0,0.0
0.0,0.0,769.1738128688753,0.0
62.55519819604978,0.0,0.0,0.0
0.0,0.0,0.0,421.0540701240243
60.60163177195862,0.0,0.0,0.0
0.0,0.0,226.78566863275546,0.0
56.68083174302989,0.0,0.0,0.0
60.85608257071829,0.0,0.0,0.0
0.0,0.0,0.0,907.5272383337182
73.24014048522417,0.0,0.0,0.0
0.0,222.45338489417946,0.0,0.0
58.99103486000834,0.0,0.0,0.0
0.0,342.5013615658284,0.0,0.0
0.0,202.96822723931493,0.0,0.0
55.75758016925725,0.0,0.0,0.0
55.28250020047166,0.0,0.0,0.0
86.23315895285141,0.0,0.0,0.0
61.421156549439075,0.0,0.0,0.0
69.64882995694936,0.0,0.0,0.0
70.93528382629938,0.0,0.0,0.0
62.483032673528776,0.0,0.0,0.0
60.493333252772615,0.0,0.0,0.0
58.95765079169994,0.0,0.0,0.0
74.28739605837319,0.0,0.0,0.0
0.0,0.0,932.8462176120836,0.0
58.7805986410188,0.0,0.0,0.0
54.001257589228736,0.0,0.0,0.0
58.29472375389291,0.0,0.0,0.0
57.8062944129577,0.0,0.0,0.0
86.41226640591191,0.0,0.0,0.0
74.4998974177945,0.0,0.0,0.0
0.0,195.2022665856164,0.0,0.0
0.0,0.0,503.65005820926586,0.0
0.0,0.0,0.0,571.4286716119393
0.0,270.4654318180907,0.0,0.0
57.045593859715616,0.0,0.0,0.0
61.24040044012527,0.0,0.0,0.0
57.59390273323335,0.0,0.0,0.0
57.77807988680613,0.0,0.0,0.0
0.0,235.46289310435094,0.0,0.0
0.0,0.0,0.0,1087.9719394594774
58.193429601399984,0.0,0.0,0.0
64.3244738501681,0.0,0.0,0.0
65.95214724404372,0.0,0.0,0.0
57.33068505367626,0.0,0.0,0.0
0.0,208.2835493617376,0.0,0.0
58.248217414073565,0.0,0.0,0.0
92.72350474362736,0.0,0.0,0.0
0.0,0.0,0.0,1134.525213689223
71.23696386977456,0.0,0.0,0.0
60.60376954714998,0.0,0.0,0.0
61.345323503654754,0.0,0.0,0.0
57.41880390524698,0.0,0.0,0.0
59.394369832956194,0.0,0.0,0.0
66.56185417034278,0.0,0.0,0.0
69.84936278706671,0.0,0.0,0.0
56.39077545743303,0.0,0.0,0.0
0.0,468.08120668562077,0.0,0.0
0.0,224.85293706251662,0.0,0.0
58.49027102954925,0.0,0.0,0.0
0.0,183.09142901276508,0.0,0.0
69.20813278995057,0.0,0.0,0.0
67.57482551253779,0.0,0.0,0.0
55.272289969899646,0.0,0.0,0.0
0.0,0.0,74.81240953064079,0.0
0.0,226.47265509127016,0.0,0.0
95.41891029476619,0.0,0.0,0.0
61.12757598239758,0.0,0.0,0.0
0.0,0.0,528.7949907361605,0.0
0.0,0.0,0.0,412.29044591389845
91.76081540139558,0.0,0.0,0.0
56.57045334713752,0.0,0.0,0.0
0.0,0.0,985.9440545775927,0.0
59.79580952196337,0.0,0.0,0.0
0.0,190.19527682462237,0.0,0.0
0.0,302.51520138878135,0.0,0.0
63.89906925890253,0.0,0.0,0.0
0.0,303.2448731466697,0.0,0.0
58.959383402853305,0.0,0.0,0.0
59.87989628224821,0.0,0.0,0.0
63.89896783562902,0.0,0.0,0.0
74.51747348288862,0.0,0.0,0.0
73.51802227199852,0.0,0.0,0.0
0.0,253.86570272068622,0.0,0.0
59.325786839872755,0.0,0.0,0.0
72.04955496922169,0.0,0.0,0.0
57.322993002584234,0.0,0.0,0.0
68.51044803313269,0.0,0.0,0.0
69.78319203356986,0.0,0.0,0.0
61.407390881082485,0.0,0.0,0.0
54.927547308752004,0.0,0.0,0.0
63.17362015441934,0.0,0.0,0.0
58.3761010441202,0.0,0.0,0.0
62.01433429903409,0.0,0.0,0.0
77.23143194999052,0.0,0.0,0.0
85.14539969506154,0.0,0.0,0.0
0.0,0.0,187.54614124967316,0.0
58.87695426320829,0.0,0.0,0.0
58.02748015193699,0.0,0.0,0.0
0.0,276.37233401874124,0.0,0.0
57.639676326816634,0.0,0.0,0.0
65.14050391156492,0.0,0.0,0.0
55.817136474806006,0.0,0.0,0.0
67.1085592785328,0.0,0.0,0.0
0.0,0.0,0.0,162.32929899437212
69.7429491900805,0.0,0.0,0.0
0.0,0.0,141.75155735144574,0.0
0.0,0.0,0.0,950.5712139685942
65.84143102132026,0.0,0.0,0.0
64.9285651487404,0.0,0.0,0.0
191.6595094596777,0.0,0.0,0.0
55.08172793766561,0.0,0.0,0.0
64.01032705330438,0.0,0.0,0.0
60.10255359661711,0.0,0.0,0.0
0.0,206.47953246966608,0.0,0.0
60.02359472033153,0.0,0.0,0.0
0.0,197.0413587397413,0.0,0.0
72.58268636830823,0.0,0.0,0.0
0.0,199.64974373985768,0.0,0.0
